scope,horizon,sample_mode,fold,specification,sample_count,coverage,balanced_accuracy,macro_f1,down_precision,down_recall,mean_return_predicted_down,mean_return_predicted_neutral,mean_return_predicted_up
semiconductor,60,non_overlapping,1,ridge_current,256,1.0,0.2668788193243399,0.2463574637378849,0.1705426356589147,0.3728813559322034,0.1254098670571274,0.0332383459461196,0.1378678281175523
semiconductor,60,non_overlapping,2,logistic_global,273,1.0,0.2457228702721809,0.2439813307283186,0.2230769230769231,0.3152173913043478,0.1199914262954903,0.0575428570059391,-0.0167426741021398
semiconductor,60,non_overlapping,2,logistic_group,273,1.0,0.2676614654345301,0.2654561487894821,0.2421875,0.3369565217391304,0.1056778915849791,0.0932078118517219,0.0061961829140714
semiconductor,60,non_overlapping,2,logistic_time,273,1.0,0.2385800131293238,0.2356402882718672,0.2230769230769231,0.3152173913043478,0.1215472819132608,0.0593239968436333,-0.0206207425758155
semiconductor,60,non_overlapping,2,logistic_time_group,273,1.0,0.2576756047063576,0.2610110190765748,0.2148760330578512,0.2826086956521739,0.12208675488251,0.0696827996629253,-0.0011546401169711
semiconductor,60,non_overlapping,2,logistic_time_group_ticker,273,1.0,0.2433419178912286,0.2413894413894413,0.2265625,0.3152173913043478,0.1255472105995944,0.072444811082451,-0.0243779521695226
semiconductor,60,non_overlapping,2,majority_baseline,273,1.0,0.3333333333333333,0.2259887005649717,0.0,0.0,,,0.0576204801446243
semiconductor,60,non_overlapping,2,ridge_current,273,1.0,0.3051355855173458,0.295987321303777,0.296875,0.2065217391304347,0.0635158075640986,0.0646930638644524,0.0541506152718931
semiconductor,60,non_overlapping,3,logistic_global,286,1.0,0.4094590039989433,0.3721294867456802,0.6333333333333333,0.2945736434108527,-0.0303013579446265,-0.0478786094013966,0.0457271256874326
semiconductor,60,non_overlapping,3,logistic_group,286,1.0,0.4048998442325035,0.3504281446349971,0.625,0.3100775193798449,-0.0347740066248804,-0.0442578440656636,0.0418938242913652
semiconductor,60,non_overlapping,3,logistic_time,286,1.0,0.3918767098746876,0.3486804070642275,0.6296296296296297,0.2635658914728682,-0.0320695855115984,-0.0485452901733934,0.0454183421938754
semiconductor,60,non_overlapping,3,logistic_time_group,286,1.0,0.3997318855761727,0.3448660042155977,0.6229508196721312,0.2945736434108527,-0.0355618952547844,-0.0945561975983515,0.0441007346462408
semiconductor,60,non_overlapping,3,logistic_time_group_ticker,286,1.0,0.3977794781637047,0.3604530500772568,0.6346153846153846,0.2558139534883721,-0.0097948632262716,-0.0169437862526967,0.0355010868501464
semiconductor,60,non_overlapping,3,majority_baseline,286,1.0,0.3333333333333333,0.1863979848866498,0.0,0.0,,,0.0232312385556139
semiconductor,60,non_overlapping,3,ridge_current,286,1.0,0.3083938336718923,0.2628164723185208,0.3157894736842105,0.0930232558139534,0.0519320845324697,0.0205347415393838,0.0181100237974559
semiconductor,60,non_overlapping,4,logistic_global,298,1.0,0.3523300960195339,0.3470643197851614,0.4745762711864407,0.4745762711864407,0.0391682331161336,0.0440098544405485,0.0303148147761473
semiconductor,60,non_overlapping,4,logistic_group,298,1.0,0.3683681812015824,0.3692340066621963,0.5,0.423728813559322,0.0467759075999382,0.0596156082021942,0.0233523523557733
semiconductor,60,non_overlapping,4,logistic_time,298,1.0,0.3660840968334451,0.3480382390150747,0.4851485148514851,0.4152542372881356,0.0461082176397732,0.0379743759735359,0.0272710831907874
semiconductor,60,non_overlapping,4,logistic_time_group,298,1.0,0.3492046033648999,0.3446120077216294,0.4651162790697674,0.3389830508474576,0.0535805605052465,0.0410974999948196,0.0253063581677676
semiconductor,60,non_overlapping,4,logistic_time_group_ticker,298,1.0,0.3866591874818978,0.3717213894407321,0.4722222222222222,0.4322033898305085,0.0428600459362509,0.0334996184511825,0.0342603715689464
semiconductor,60,non_overlapping,4,majority_baseline,298,1.0,0.3333333333333333,0.2067901234567901,0.0,0.0,,,0.0371753559158106
semiconductor,60,non_overlapping,4,ridge_current,298,1.0,0.3139241156047324,0.2720502538223543,0.2954545454545454,0.1101694915254237,0.0873557217474619,0.0204311045240958,0.0350389885019737
semiconductor,60,non_overlapping,5,logistic_global,256,1.0,0.3270243409368762,0.3034071665650613,0.2222222222222222,0.4745762711864407,0.3101634466299521,0.2068261820306759,0.2774502481793617
semiconductor,60,non_overlapping,5,logistic_group,256,1.0,0.3054532056005895,0.2940323565323565,0.2018348623853211,0.3728813559322034,0.3454375856600462,0.2877443096447694,0.2432237221602753
semiconductor,60,non_overlapping,5,logistic_time,256,1.0,0.3370038144769423,0.2836958257481396,0.2272727272727272,0.5932203389830508,0.328839013526865,0.1828079754601621,0.2422770241679541
semiconductor,60,non_overlapping,5,logistic_time_group,256,1.0,0.3367539394144735,0.2922809540932518,0.238095238095238,0.5932203389830508,0.3201344618672118,0.2016219476062216,0.2513168548802598
semiconductor,60,non_overlapping,5,logistic_time_group_ticker,256,1.0,0.3658905010771451,0.2971789384650181,0.2592592592592592,0.711864406779661,0.3160514457165372,0.176560092341089,0.2612120134076321
semiconductor,60,non_overlapping,5,majority_baseline,256,1.0,0.3333333333333333,0.2697674418604651,0.0,0.0,,,0.2883096456322889
semiconductor,60,non_overlapping,5,ridge_current,256,1.0,0.3145785864130082,0.2841668155458878,0.1666666666666666,0.0169491525423728,0.0846193860929233,0.2152118347711595,0.3211715862522386
software,5,overlapping,0,logistic_global,151874,1.0,0.403417655756328,0.3632741369776149,0.4275502814828658,0.3037439012247336,0.0085707137788404,0.0016459627629192,0.0042856988474938
software,5,overlapping,0,logistic_group,151874,1.0,0.4007997700428204,0.3751597330242385,0.4265216949497002,0.3482857048026818,0.0075006675895135,0.0014429003148942,0.0044470028370434
software,5,overlapping,0,logistic_time,151874,1.0,0.4019265573643283,0.3592159263560845,0.4235923775816302,0.3257326827973049,0.0078741618799344,0.0016766038277178,0.004702637686054
software,5,overlapping,0,logistic_time_group,151874,1.0,0.4005538860948712,0.3698431488967415,0.4233405589079618,0.3597530618341133,0.0071259779739236,0.0017620245294568,0.0045702226549119
software,5,overlapping,0,logistic_time_group_ticker,151874,1.0,0.4050415250804726,0.3677103990827922,0.4279215119369034,0.3340469315277639,0.0078339174989501,0.0017638002222553,0.0043502720643171
software,5,overlapping,0,majority_baseline,151874,1.0,0.3333333333333333,0.2024522906742347,0.0,0.0,,,0.0044793196379188
software,5,overlapping,0,ridge_current,151874,1.0,0.353251644533621,0.3235084563800347,0.3763492107992935,0.2227753991171296,0.0041991131381854,0.0019822000011485,0.0072104104207305
software,5,overlapping,1,logistic_global,23626,1.0,0.3814588634224913,0.3429786695659628,0.3592807144581221,0.3578555114797451,0.0140890647169263,0.0036101102931714,0.0080864372626426
software,5,overlapping,1,logistic_group,23626,1.0,0.3767895761173097,0.358472456792082,0.3594953667522608,0.387065753095324,0.0117659474109217,0.0039898120805182,0.0086665127284473
software,5,overlapping,1,logistic_time,23626,1.0,0.378536175627302,0.3422384015297521,0.3663803111214302,0.3793725207356653,0.0115370834690055,0.0038419991523166,0.0110438097482414
software,5,overlapping,1,logistic_time_group,23626,1.0,0.3730722746714482,0.3534834661752457,0.3640171858216971,0.4073806947950474,0.0104188009360256,0.0043621613590549,0.009951201335438
software,5,overlapping,1,logistic_time_group_ticker,23626,1.0,0.3888890973159796,0.3624453693134695,0.3778286637931034,0.3371799495131626,0.0102029076584947,0.0045890770265761,0.0109384012478145
software,5,overlapping,1,majority_baseline,23626,1.0,0.3333333333333333,0.2115634661504233,0.0,0.0,,,0.0084210895760468
software,5,overlapping,1,ridge_current,23626,1.0,0.352298053170437,0.3502347729374888,0.3578524836929252,0.4286572905397283,0.0054689088957897,0.0024374525182459,0.0126151623081543
software,5,overlapping,2,logistic_global,29151,1.0,0.4088208570549262,0.3682740694389976,0.4311571782178218,0.2395976616231086,0.0077786409850854,0.0023222725038946,0.0006903806727918
software,5,overlapping,2,logistic_group,29151,1.0,0.408386435641151,0.3735005795390759,0.4366998577524893,0.2111416781292985,0.0094089111939877,0.0019653862957766,0.0008756260593129
software,5,overlapping,2,logistic_time,29151,1.0,0.4062015626888753,0.3427900078476523,0.4257425742574257,0.1848349381017881,0.0094220460187545,0.0020329374364869,0.0008102021539868
software,5,overlapping,2,logistic_time_group,29151,1.0,0.4104325705560567,0.3529651600789665,0.4274644855789927,0.170735900962861,0.0102405744548365,0.002128628511201,0.0008408017393942
software,5,overlapping,2,logistic_time_group_ticker,29151,1.0,0.4126373468573233,0.3529439617988703,0.4324681038275407,0.1690165061898211,0.0122650512779321,0.0020960475099971,0.0001944459671871
software,5,overlapping,2,majority_baseline,29151,1.0,0.3333333333333333,0.1988622230780957,0.0,0.0,,,0.0028609144343829
software,5,overlapping,2,ridge_current,29151,1.0,0.3391035988517854,0.3317382845027473,0.3587976042490677,0.2729539202200825,0.0046036126675611,0.0004509882970787,0.00294393351837
software,5,overlapping,3,logistic_global,31940,1.0,0.4168728238034633,0.3824802745065185,0.4773379947558996,0.2858317757009346,-0.0015006754086094,0.0012738623148356,0.0047595504668308
software,5,overlapping,3,logistic_group,31940,1.0,0.4133758197046045,0.39312794164334,0.4731570512820512,0.353196261682243,-0.0013177621857812,0.0012908159458773,0.0050999249589294
software,5,overlapping,3,logistic_time,31940,1.0,0.4195430949108969,0.3729147009835241,0.4569141550273626,0.4182429906542056,0.0030947123216491,0.0008182464551813,0.002456522153642
software,5,overlapping,3,logistic_time_group,31940,1.0,0.4160461582874682,0.3767455122033262,0.4572179566991768,0.4942056074766355,0.0023819211506852,0.0013590991797752,0.0026141666398532
software,5,overlapping,3,logistic_time_group_ticker,31940,1.0,0.4160197728169796,0.3685950780920988,0.4551766808744672,0.4950280373831776,0.0027602115518366,0.0013192240851906,0.0020161644371115
software,5,overlapping,3,majority_baseline,31940,1.0,0.3333333333333333,0.2019902234636871,0.0,0.0,,,0.0021274954415358
software,5,overlapping,3,ridge_current,31940,1.0,0.3660626659137005,0.3325289061243286,0.4249520153550863,0.2482990654205607,-0.0031321219863935,0.0012565186197538,0.0064131038783258
software,5,overlapping,4,logistic_global,32697,1.0,0.3921429663330874,0.328943423564416,0.4136795903438185,0.2802279484638256,0.0155485496548278,0.0046547507047984,0.0065852495846533
software,5,overlapping,4,logistic_group,32697,1.0,0.3937549450225834,0.3507662695990521,0.4041084357635965,0.396432111000991,0.0129656772358925,0.0041670735868657,0.0061668087888638
software,5,overlapping,4,logistic_time,32697,1.0,0.3919350026111933,0.3324605160602703,0.4092009685230024,0.2791542781631979,0.0162280891942839,0.004253319300509,0.0065273539481468
software,5,overlapping,4,logistic_time_group,32697,1.0,0.3893997264914761,0.3491745129217378,0.3991479903685868,0.3559629996696399,0.0147898084766376,0.0038826946408948,0.0051799887419498
software,5,overlapping,4,logistic_time_group_ticker,32697,1.0,0.3945111699436546,0.3504201223561099,0.4045114303054825,0.3302775024777007,0.0155964032977831,0.004008570836336,0.0051651981936487
software,5,overlapping,4,majority_baseline,32697,1.0,0.3333333333333333,0.2051966014621616,0.0,0.0,,,0.0078195750094685
software,5,overlapping,4,ridge_current,32697,1.0,0.3472825072636829,0.2939808457467414,0.344449590859966,0.1842583415923356,0.0114338980762445,0.0067230401773861,0.0073144012041457
software,5,overlapping,5,logistic_global,34460,1.0,0.4072790057489983,0.3720865620115378,0.4492741390952059,0.3590798704803022,0.007121055508524,-0.0048141849202168,0.0039974675015284
software,5,overlapping,5,logistic_group,34460,1.0,0.4055786212017687,0.3755757289411822,0.4534555712270804,0.3903804641122504,0.0054785507508469,-0.0040064399788632,0.0042790466098432
software,5,overlapping,5,logistic_time,34460,1.0,0.4011425563839779,0.3783184097238192,0.4394412489728841,0.3607663248785753,0.0037773779733001,-0.0044803610559217,0.00547806066251
software,5,overlapping,5,logistic_time_group,34460,1.0,0.4053881133124612,0.3833897015292861,0.4487329109703234,0.3631273610361575,0.002183012877038,-0.0033849046411742,0.0060382312565221
software,5,overlapping,5,logistic_time_group_ticker,34460,1.0,0.4054278236843391,0.3734114082017263,0.4454263420137256,0.3196168375607123,0.0040105532981173,-0.0033834531303818,0.0051723328219558
software,5,overlapping,5,majority_baseline,34460,1.0,0.3333333333333333,0.1968355250151679,0.0,0.0,,,0.0021563599304021
software,5,overlapping,5,ridge_current,34460,1.0,0.3793509205316561,0.2757940187964264,0.4412797502926258,0.0762951969778737,0.001936518286372,-0.0012030541008595,0.0077929942947312
software,5,non_overlapping,0,logistic_global,30474,1.0,0.4092798620725579,0.3676528577756441,0.4235646760433479,0.306294289287203,0.0085159444082706,0.0016499628097883,0.006011252063612
software,5,non_overlapping,0,logistic_group,30474,1.0,0.404845241668057,0.3783641445121415,0.4224189977862749,0.3499791579824927,0.0076377352067092,0.0011698725196863,0.0061559172654585
software,5,non_overlapping,0,logistic_time,30474,1.0,0.4027497866649379,0.3580977272008033,0.4134408602150538,0.3205502292621925,0.0089418552062302,0.0017162372229967,0.0054959809818484
software,5,non_overlapping,0,logistic_time_group,30474,1.0,0.4006433217950305,0.3687103761128231,0.4126447876447876,0.3563984993747395,0.0081825716370907,0.0015719147923318,0.0054181782742634
software,5,non_overlapping,0,logistic_time_group_ticker,30474,1.0,0.4075395345903927,0.3683518035957987,0.4174418604651163,0.3292205085452271,0.0090826387815497,0.0014841437464241,0.0052451338568931
software,5,non_overlapping,0,majority_baseline,30474,1.0,0.3333333333333333,0.2039930160176117,0.0,0.0,,,0.0050584613493085
software,5,non_overlapping,0,ridge_current,30474,1.0,0.3562726715554516,0.3270482699809272,0.3778719912472648,0.230345977490621,0.0036812452545406,0.0027557447520851,0.0083470786065675
software,5,non_overlapping,1,logistic_global,4743,1.0,0.3807426186819545,0.3428009576983288,0.3485103991006183,0.3701492537313433,0.0131053318348495,0.0020918573617218,0.009711573978258
software,5,non_overlapping,1,logistic_group,4743,1.0,0.3779237177903448,0.3609954487843548,0.3560486001056524,0.4023880597014925,0.0116282659264099,0.0012986905864401,0.0098786461612926
software,5,non_overlapping,1,logistic_time,4743,1.0,0.3797295178968716,0.3453004048847965,0.3597161572052402,0.3934328358208955,0.0114434640668261,0.0020392650621357,0.0121146248265444
software,5,non_overlapping,1,logistic_time_group,4743,1.0,0.3674411483678443,0.3503535090137712,0.3564605329311212,0.4232835820895522,0.011050411933984,0.0014682198204369,0.0103903962745264
software,5,non_overlapping,1,logistic_time_group_ticker,4743,1.0,0.3898310658734178,0.3660290954884642,0.37491961414791,0.3480597014925373,0.0101866445629198,0.0019142381547919,0.0126748163904639
software,5,non_overlapping,1,majority_baseline,4743,1.0,0.3333333333333333,0.2095320707435786,0.0,0.0,,,0.0080317207388911
software,5,non_overlapping,1,ridge_current,4743,1.0,0.3488226927410043,0.3455866926710081,0.3525733525733526,0.4376119402985075,0.0046811112984723,0.0036946749027448,0.012480162158022
software,5,non_overlapping,2,logistic_global,5853,1.0,0.4207963638341959,0.3787219274463034,0.4383763837638376,0.2559241706161137,0.0059305616101037,0.0031561982311808,0.001840869835389
software,5,non_overlapping,2,logistic_group,5853,1.0,0.4190875659206226,0.3844122233422694,0.441938178780284,0.2279190004308487,0.0080621083918093,0.0022521311220304,0.0018956004231289
software,5,non_overlapping,2,logistic_time,5853,1.0,0.4135729690240509,0.3470943788079481,0.4229287090558767,0.1891426109435588,0.0085259536006312,0.0022870007274771,0.0019375922049024
software,5,non_overlapping,2,logistic_time_group,5853,1.0,0.4172634171798591,0.3584365299688605,0.4273858921161825,0.1775096940973718,0.0083090229840706,0.0025066243416224,0.0020515086506799
software,5,non_overlapping,2,logistic_time_group_ticker,5853,1.0,0.4200529328039824,0.3584962677148578,0.4279705573080967,0.1753554502369668,0.0109329440352929,0.0021239419734795,0.0014426744738637
software,5,non_overlapping,2,majority_baseline,5853,1.0,0.3333333333333333,0.2008674545382197,0.0,0.0,,,0.0032658743084769
software,5,non_overlapping,2,ridge_current,5853,1.0,0.3469585373835379,0.339064163464749,0.3640856672158155,0.2856527358897027,0.0042031193809384,0.0016760669694744,0.0034836687811215
software,5,non_overlapping,3,logistic_global,6406,1.0,0.4293437014331734,0.3912983359645848,0.4747603833865815,0.2839128773404661,-0.0014071161500987,0.0015250678512964,0.0089417678454623
software,5,non_overlapping,3,logistic_group,6406,1.0,0.4238313026439655,0.402091918217518,0.4717269485481406,0.353840275124188,-0.0016379614172669,0.0017719834834244,0.0095248192103559
software,5,non_overlapping,3,logistic_time,6406,1.0,0.4245994674275228,0.372195877848632,0.4386178861788617,0.4123041650745128,0.0059012420844684,0.0014246882753382,0.0052629012629845
software,5,non_overlapping,3,logistic_time_group,6406,1.0,0.4270191870237482,0.3808018017557113,0.4439461883408072,0.4917844860527321,0.0050076399656271,0.0016918712441055,0.0056984079600864
software,5,non_overlapping,3,logistic_time_group_ticker,6406,1.0,0.4289457128031432,0.3743140849847151,0.4439477303988995,0.4933129537638517,0.0050446752757697,0.002267869796295,0.0051404513364223
software,5,non_overlapping,3,majority_baseline,6406,1.0,0.3333333333333333,0.2061677808928186,0.0,0.0,,,0.0041593266431997
software,5,non_overlapping,3,ridge_current,6406,1.0,0.3736012872702627,0.3414910507064532,0.4347826086956521,0.2636606801681314,-0.0022947852259203,0.0028247649324475,0.0097262253713582
software,5,non_overlapping,4,logistic_global,6559,1.0,0.3958033265018663,0.3297371741818689,0.4051620648259303,0.2810158201498751,0.0174820303221642,0.0046818265957142,0.0091687219311068
software,5,non_overlapping,4,logistic_group,6559,1.0,0.3892984913497194,0.3437805580193624,0.3895178197064989,0.3867610324729392,0.0151616402282149,0.004239341569671,0.0073803686314214
software,5,non_overlapping,4,logistic_time,6559,1.0,0.3907496266566621,0.3281207690397107,0.4018292682926829,0.2743547044129892,0.0186707631367835,0.0043031410958763,0.0086548282235274
software,5,non_overlapping,4,logistic_time_group,6559,1.0,0.3894847904906298,0.3465071871006958,0.3935779816513761,0.3572023313905079,0.0160725160120341,0.0038257712381321,0.0078687628136704
software,5,non_overlapping,4,logistic_time_group_ticker,6559,1.0,0.3918272806113759,0.3452930010456825,0.3947368421052631,0.324729392173189,0.0184409816347494,0.0041384972899117,0.0059023135425574
software,5,non_overlapping,4,majority_baseline,6559,1.0,0.3333333333333333,0.2079792999755236,0.0,0.0,,,0.0089120273325967
software,5,non_overlapping,4,ridge_current,6559,1.0,0.3489258171020704,0.2937909857941012,0.3396369137670196,0.1869275603663613,0.010537849075631,0.008034766664498,0.0093968155639641
software,5,non_overlapping,5,logistic_global,6913,1.0,0.4095247738456665,0.3741597561561121,0.451277609354699,0.3496644295302013,0.0067536075095843,-0.0046533115302597,0.0028992825558929
software,5,non_overlapping,5,logistic_group,6913,1.0,0.4097795477739308,0.3790106524023917,0.456,0.3825503355704698,0.0045183870633554,-0.0041478467714599,0.0041642271967832
software,5,non_overlapping,5,logistic_time,6913,1.0,0.3984783376115527,0.3741012680358146,0.4330472103004292,0.3385906040268456,0.0035226525055551,-0.0036888006138882,0.0039388623981495
software,5,non_overlapping,5,logistic_time_group,6913,1.0,0.4001417010821108,0.3770570636214493,0.4334192439862543,0.3385906040268456,0.0022452927406932,-0.0030226279059058,0.0044363925181946
software,5,non_overlapping,5,logistic_time_group_ticker,6913,1.0,0.4061474949469645,0.3718811586995116,0.4289855072463768,0.2979865771812081,0.004142514680364,-0.0039450964806171,0.00425967083995
software,5,non_overlapping,5,majority_baseline,6913,1.0,0.3333333333333333,0.1968260441091514,0.0,0.0,,,0.0017131930588617
software,5,non_overlapping,5,ridge_current,6913,1.0,0.3840443153364448,0.2800118120352766,0.4532803180914513,0.0765100671140939,-0.0015066755575762,-0.0015826052480576,0.0078203137521168
software,20,overlapping,0,logistic_global,150389,1.0,0.385955192574298,0.3519720455488948,0.3999072397190689,0.3068722989577154,0.0368608741270453,0.006181472693863,0.0196065446575328
software,20,overlapping,0,logistic_group,150389,1.0,0.3834758851991406,0.3627844922031514,0.3978153487811735,0.3357681552410813,0.0359101034197128,0.0037364231080342,0.0186207614136631
software,20,overlapping,0,logistic_time,150389,1.0,0.3892203599686644,0.349900180983056,0.4067197170645446,0.319633929328023,0.0365781206721399,0.0067100003122918,0.0198902811435937
software,20,overlapping,0,logistic_time_group,150389,1.0,0.3891519106554154,0.3632144170728579,0.4064325177584846,0.3490890602491314,0.0348143629131423,0.004684567717017,0.0196087155924937
software,20,overlapping,0,logistic_time_group_ticker,150389,1.0,0.3951116118339131,0.3637170077852469,0.4158491977720508,0.3391068553512414,0.0362253857123882,0.0064141878586317,0.0184383770380395
software,20,overlapping,0,majority_baseline,150389,1.0,0.3333333333333333,0.2091268229535079,0.0,0.0,,,0.0202365805967194
software,20,overlapping,0,ridge_current,150389,1.0,0.3468094095186319,0.3263953186085748,0.3636864063043226,0.2127446826540123,0.0166610434660477,0.0127724270763998,0.0265157119309757
software,20,overlapping,1,logistic_global,23626,1.0,0.3560792002661353,0.323059311608038,0.2966283739609601,0.4400720520992102,0.0507518308461073,0.0140799301333228,0.038153434976386
software,20,overlapping,1,logistic_group,23626,1.0,0.3541303580066701,0.3356309382123594,0.3032150776053215,0.4547595953997506,0.0479397314307568,0.0148343947702971,0.0365534543600811
software,20,overlapping,1,logistic_time,23626,1.0,0.3566445290062358,0.3215160502112658,0.3026952946550936,0.4590550090065124,0.0477495886924567,0.0185221648577016,0.0381474036622702
software,20,overlapping,1,logistic_time_group,23626,1.0,0.3518656902224071,0.3312499546204785,0.306076854334227,0.4745739226825551,0.0455707894297601,0.019153307734756,0.0364718831560908
software,20,overlapping,1,logistic_time_group_ticker,23626,1.0,0.3739656341088495,0.3549771600916398,0.3222323255285292,0.3928225024248302,0.0458916184763768,0.0183568187137249,0.0415622383456745
software,20,overlapping,1,majority_baseline,23626,1.0,0.3333333333333333,0.2328237616489923,0.0,0.0,,,0.0369198009535499
software,20,overlapping,1,ridge_current,23626,1.0,0.3525134297664414,0.3466493974443985,0.3192497938994229,0.4292642372176805,0.0258730400307962,0.0220454904228877,0.0486972814000146
software,20,overlapping,2,logistic_global,29151,1.0,0.3998434333885284,0.3612224028488488,0.4507462686567164,0.2574699577784995,0.0091947968983859,0.00649677411072,0.0079512322523794
software,20,overlapping,2,logistic_group,29151,1.0,0.4001006049701268,0.369272366514312,0.4503840727386737,0.2332737901916206,0.0137782108206425,0.0056090464855798,0.0063305978237473
software,20,overlapping,2,logistic_time,29151,1.0,0.3965895370130006,0.3470112404471157,0.4438035596572182,0.2186586554075998,0.0056695812358698,0.006106560732754,0.0102733880307029
software,20,overlapping,2,logistic_time_group,29151,1.0,0.3993864440864521,0.3551057069166366,0.4379060701689252,0.1915394608639168,0.0097696575603363,0.0037358620613503,0.0095319399291288
software,20,overlapping,2,logistic_time_group_ticker,29151,1.0,0.4063949249527857,0.3532329398992025,0.4625487379437718,0.183013965573238,0.0138373247644713,0.0050155991384407,0.0076479720503623
software,20,overlapping,2,majority_baseline,29151,1.0,0.3333333333333333,0.1970194941195424,0.0,0.0,,,0.0077663222900997
software,20,overlapping,2,ridge_current,29151,1.0,0.3282316007352566,0.3176766185361168,0.3692516335840217,0.2431796037674569,0.0109004653107862,0.0054668827401838,0.0069263687289602
software,20,overlapping,3,logistic_global,31940,1.0,0.3978024031240982,0.3659781971913034,0.4570477918935269,0.2264179216303289,0.0118508991655652,0.0008461135378676,0.0133970749203044
software,20,overlapping,3,logistic_group,31940,1.0,0.3944009279980062,0.3708140785088923,0.4464384318056322,0.2423016408181613,0.008234906675964,0.0013149910777905,0.0137790482594883
software,20,overlapping,3,logistic_time,31940,1.0,0.4129591534955102,0.3840448953085281,0.4856237530806243,0.310032216977598,0.0066348898664063,0.0033958669514891,0.0159948797858734
software,20,overlapping,3,logistic_time_group,31940,1.0,0.4105646764953306,0.3903324551500167,0.4755181736257134,0.3558102944481906,0.0047118176076694,0.0043731241400979,0.0167732791374931
software,20,overlapping,3,logistic_time_group_ticker,31940,1.0,0.4044182234041685,0.3820323264246585,0.4625948989166595,0.4063085337529032,0.0082380670597297,0.00503722138148,0.014971497595097
software,20,overlapping,3,majority_baseline,31940,1.0,0.3333333333333333,0.2034861799936193,0.0,0.0,,,0.0097997570737215
software,20,overlapping,3,ridge_current,31940,1.0,0.3631172663725799,0.3378142421158043,0.4205634620970084,0.2169775979620888,-0.0014586120293021,0.005016417676936,0.0173372189061317
software,20,overlapping,4,logistic_global,32697,1.0,0.39380609321763,0.3291857045610674,0.4045362220717671,0.3131551362683438,0.0727243518719808,0.0200848843459072,0.0297884834912175
software,20,overlapping,4,logistic_group,32697,1.0,0.3949688171697295,0.3465003825254895,0.3916430020283976,0.4216457023060797,0.062353215867412,0.01667726752189,0.028144998767272
software,20,overlapping,4,logistic_time,32697,1.0,0.3896207477896643,0.3143854503000651,0.3923611111111111,0.2665094339622642,0.0890208388361259,0.0178707518698452,0.026018700177849
software,20,overlapping,4,logistic_time_group,32697,1.0,0.3936512698473842,0.3381303658347073,0.3841071756285557,0.3656533892382949,0.0743705778579581,0.015757900580657,0.0213365086432722
software,20,overlapping,4,logistic_time_group_ticker,32697,1.0,0.3987210786020219,0.3466367274750251,0.3920955882352941,0.3726415094339622,0.0725726044823091,0.0164069788330648,0.0225161358365146
software,20,overlapping,4,majority_baseline,32697,1.0,0.3333333333333333,0.2195465485176676,0.0,0.0,,,0.0366920299701796
software,20,overlapping,4,ridge_current,32697,1.0,0.3370062085079854,0.3059782453123553,0.3259249401117913,0.2139238294898672,0.0346466319090806,0.0343370133790611,0.0405760896465217
software,20,overlapping,5,logistic_global,32975,1.0,0.3914193120188655,0.357199464555926,0.427209418006964,0.3510935477277372,0.0280268660340517,-0.0165292600466652,0.0249296339773207
software,20,overlapping,5,logistic_group,32975,1.0,0.3891650407986421,0.3641396063214357,0.4294704528012279,0.3812768276895823,0.0271256378473224,-0.0202462876096589,0.0239764538689493
software,20,overlapping,5,logistic_time,32975,1.0,0.3931639962428766,0.3575393861460201,0.4337340173034224,0.3859780609116304,0.0298889692342272,-0.0159468266330982,0.0218910973540931
software,20,overlapping,5,logistic_time_group,32975,1.0,0.3980541074979842,0.3727632354056065,0.444772280223937,0.4005586972814607,0.0260461608032747,-0.0190417952011137,0.0244436650888996
software,20,overlapping,5,logistic_time_group_ticker,32975,1.0,0.3964229059919439,0.3622113957274888,0.4417328154028035,0.356407985283096,0.0325681573295139,-0.0114619174545375,0.0149597747207172
software,20,overlapping,5,majority_baseline,32975,1.0,0.3333333333333333,0.1961128472965452,0.0,0.0,,,0.0130999938160165
software,20,overlapping,5,ridge_current,32975,1.0,0.3827659375332795,0.2946986904945948,0.4845719252498913,0.0759692035157048,-0.0063902077581859,-0.0009489621568559,0.0280605268580901
software,20,non_overlapping,0,logistic_global,7557,1.0,0.3984707196883143,0.3631552566804365,0.396158999553372,0.3049157786180818,0.0352477181676725,0.0070007452376267,0.0218505704302419
software,20,non_overlapping,0,logistic_group,7557,1.0,0.3938207791425481,0.3741836232769979,0.393106278210915,0.3293227913372293,0.0365856999384726,0.0044676038521676,0.0189370583188392
software,20,non_overlapping,0,logistic_time,7557,1.0,0.4037860037360887,0.3641766257550001,0.4152765583845478,0.3251976624269508,0.032368582166175,0.008243392009241,0.0239654652850423
software,20,non_overlapping,0,logistic_time_group,7557,1.0,0.4049234080344607,0.3782252327824669,0.4105392156862745,0.3454795462358199,0.0333009735510656,0.0062171507875382,0.0215629928703133
software,20,non_overlapping,0,logistic_time_group_ticker,7557,1.0,0.4053039270701874,0.3750272070781691,0.4168074324324324,0.3392918528704022,0.0354114717890139,0.0078039522275265,0.0194372654032192
software,20,non_overlapping,0,majority_baseline,7557,1.0,0.3333333333333333,0.208249924173491,0.0,0.0,,,0.0206420120607257
software,20,non_overlapping,0,ridge_current,7557,1.0,0.3480617591648346,0.3303390302624039,0.3585657370517928,0.2165692677896184,0.0168305542886546,0.0130261120066475,0.0274080604429445
