variant,horizon,fold,group,regime,sample_count,support_hold_rate,support_break_rate,first_bounce_delay,maximum_favorable_excursion,maximum_adverse_excursion,final_return,eligible_count,unavailable_count,max_adverse_excursion,sample_mode,regime_scope,comparison_scope
baseline_plus_historical_demand,5,5,software,acute_selloff,155,0.7612903225806451,0.23870967741935484,0.7727272727272727,0.09697970215515646,-0.03861281243358527,0.05889263610768846,152481,8862,-0.03861281243358527,overlapping,observed,paired
baseline_plus_historical_demand,5,5,software,correction,2199,0.4906775807185084,0.5093224192814916,1.4456958970233307,0.05173847590858026,-0.05925347191762029,-0.0011253806889886604,152481,8862,-0.05925347191762029,overlapping,observed,paired
baseline_plus_historical_demand,5,5,software,range_bound,1104,0.7246376811594203,0.2753623188405797,1.3594594594594596,0.07271457002547192,-0.029619363054423718,0.03807760250660625,152481,8862,-0.029619363054423718,overlapping,observed,paired
baseline_plus_historical_demand,5,5,software,under_pressure,7131,0.5083438507923153,0.49165614920768475,1.3580080753701211,0.05466280276226246,-0.04787677032323794,0.004836876169249637,152481,8862,-0.04787677032323794,overlapping,observed,paired
baseline_plus_historical_demand,5,5,software,uptrend,15664,0.46622829417773237,0.5337717058222676,1.5267543859649122,0.046385765930271196,-0.04705842787292705,-0.0018783979742758691,152481,8862,-0.04705842787292705,overlapping,observed,paired
baseline_plus_historical_demand,10,1,other,acute_selloff,420,0.5095238095238095,0.49047619047619045,2.0309597523219813,0.08420516703373891,-0.04398876314309087,0.03442152827675724,168110,8195,-0.04398876314309087,overlapping,observed,paired
baseline_plus_historical_demand,10,1,other,correction,4330,0.4556581986143187,0.5443418013856813,2.8429161969184515,0.05489529276829148,-0.051284470492667454,0.0037640444358514403,168110,8195,-0.051284470492667454,overlapping,observed,paired
baseline_plus_historical_demand,10,1,other,range_bound,2978,0.5476830087306918,0.45231699126930824,3.1944298476090385,0.05277599759199146,-0.033193581684687015,0.017454672906749732,168110,8195,-0.033193581684687015,overlapping,observed,paired
baseline_plus_historical_demand,10,1,other,under_pressure,6211,0.4020286588311061,0.5979713411688939,3.160229330114665,0.043953647218060075,-0.046846705416286334,-0.0008432405741683985,168110,8195,-0.046846705416286334,overlapping,observed,paired
baseline_plus_historical_demand,10,1,other,uptrend,12048,0.39965139442231074,0.6003486055776892,3.407539811504712,0.03903317273167055,-0.045723260235857745,-0.004636645514227982,168110,8195,-0.045723260235857745,overlapping,observed,paired
baseline_plus_historical_demand,10,1,semiconductor,acute_selloff,207,0.4396135265700483,0.5603864734299517,1.6179775280898876,0.10079592863783657,-0.06049616791490297,0.02621181533037488,88937,4863,-0.06049616791490297,overlapping,observed,paired
baseline_plus_historical_demand,10,1,semiconductor,correction,2012,0.36381709741550694,0.6361829025844931,2.574048913043478,0.07493094113142401,-0.06519819122927338,0.009706561839268043,88937,4863,-0.06519819122927338,overlapping,observed,paired
baseline_plus_historical_demand,10,1,semiconductor,range_bound,1433,0.5966503838101884,0.4033496161898116,2.413469735720375,0.08608877298358647,-0.03725244500163744,0.04054176279159017,88937,4863,-0.03725244500163744,overlapping,observed,paired
baseline_plus_historical_demand,10,1,semiconductor,under_pressure,2812,0.3413940256045519,0.6586059743954481,2.70973348783314,0.06200119612030447,-0.0633450940180969,0.002091854287391204,88937,4863,-0.0633450940180969,overlapping,observed,paired
baseline_plus_historical_demand,10,1,semiconductor,uptrend,5822,0.3715218138096874,0.6284781861903126,2.865498812351544,0.05553788301648587,-0.06079570375862867,-0.005748323160795884,88937,4863,-0.06079570375862867,overlapping,observed,paired
baseline_plus_historical_demand,10,1,software,acute_selloff,280,0.5785714285714286,0.42142857142857143,1.3133047210300428,0.11135776510250198,-0.052273332995748545,0.06014265968840325,152481,8862,-0.052273332995748545,overlapping,observed,paired
baseline_plus_historical_demand,10,1,software,correction,3054,0.43254747871643745,0.5674525212835625,2.778564683663834,0.07231582124901893,-0.06394255849735425,0.015088829134959866,152481,8862,-0.06394255849735425,overlapping,observed,paired
baseline_plus_historical_demand,10,1,software,range_bound,2162,0.5504162812210915,0.4495837187789084,3.0289256198347108,0.07481849519754916,-0.044390449987388864,0.02954591771299948,152481,8862,-0.044390449987388864,overlapping,observed,paired
baseline_plus_historical_demand,10,1,software,under_pressure,4479,0.4320160750167448,0.5679839249832552,2.885359620299379,0.059345190856028025,-0.05543336121193405,0.006048299404051766,152481,8862,-0.05543336121193405,overlapping,observed,paired
baseline_plus_historical_demand,10,1,software,uptrend,8805,0.4447473026689381,0.5552526973310619,3.2982937830947243,0.06485583584792574,-0.052100160370290055,0.009641215717120219,152481,8862,-0.052100160370290055,overlapping,observed,paired
baseline_plus_historical_demand,10,2,other,acute_selloff,599,0.2570951585976628,0.7429048414023373,1.904040404040404,0.0978913722880201,-0.14455065248629398,-0.04397729980015946,168110,8195,-0.14455065248629398,overlapping,observed,paired
baseline_plus_historical_demand,10,2,other,correction,1848,0.5091991341991342,0.4908008658008658,2.3399412628487517,0.08886760153618141,-0.07252312172824163,0.01649026565506145,168110,8195,-0.07252312172824163,overlapping,observed,paired
baseline_plus_historical_demand,10,2,other,range_bound,935,0.5839572192513369,0.4160427807486631,2.8323442136498516,0.08682233228407135,-0.04164635556476009,0.03075415011808372,168110,8195,-0.04164635556476009,overlapping,observed,paired
baseline_plus_historical_demand,10,2,other,under_pressure,4092,0.4731182795698925,0.5268817204301075,3.0769822940723635,0.06170342743083616,-0.04636760452324233,0.018362423273317392,168110,8195,-0.04636760452324233,overlapping,observed,paired
baseline_plus_historical_demand,10,2,other,uptrend,16054,0.44001494954528464,0.5599850504547154,3.0422750944552233,0.062148241827489924,-0.04992846274442694,0.01101443879168704,168110,8195,-0.04992846274442694,overlapping,observed,paired
baseline_plus_historical_demand,10,2,semiconductor,acute_selloff,347,0.3804034582132565,0.6195965417867435,1.661596958174905,0.1083146426827557,-0.11229994833120541,-0.0027250848844694014,88937,4863,-0.11229994833120541,overlapping,observed,paired
baseline_plus_historical_demand,10,2,semiconductor,correction,1037,0.5660559305689489,0.4339440694310511,2.288551401869159,0.1033005457288962,-0.06570589691894468,0.040996192558249565,88937,4863,-0.06570589691894468,overlapping,observed,paired
baseline_plus_historical_demand,10,2,semiconductor,range_bound,519,0.5472061657032755,0.4527938342967245,2.3959899749373434,0.10117299961361007,-0.045004900292339944,0.04071683244130812,88937,4863,-0.045004900292339944,overlapping,observed,paired
baseline_plus_historical_demand,10,2,semiconductor,under_pressure,2053,0.4749147588894301,0.5250852411105699,2.4172757475083055,0.07792097091409257,-0.052523046484768084,0.03144618195647751,88937,4863,-0.052523046484768084,overlapping,observed,paired
baseline_plus_historical_demand,10,2,semiconductor,uptrend,8154,0.4216335540838852,0.5783664459161147,2.707846715328467,0.07493188879566612,-0.05835105292101029,0.014474697838625584,88937,4863,-0.05835105292101029,overlapping,observed,paired
baseline_plus_historical_demand,10,2,software,acute_selloff,630,0.33015873015873015,0.6698412698412698,1.8986784140969164,0.11327952056968313,-0.12024190685083642,0.0011769937990055712,152481,8862,-0.12024190685083642,overlapping,observed,paired
baseline_plus_historical_demand,10,2,software,correction,1743,0.570281124497992,0.42971887550200805,2.178131788559015,0.09237976289331548,-0.06843325775621495,0.02588026627291577,152481,8862,-0.06843325775621495,overlapping,observed,paired
baseline_plus_historical_demand,10,2,software,range_bound,867,0.6424452133794695,0.3575547866205306,2.4048991354466858,0.09949529474562815,-0.03669872508358758,0.0492909529566998,152481,8862,-0.03669872508358758,overlapping,observed,paired
baseline_plus_historical_demand,10,2,software,under_pressure,3488,0.432052752293578,0.567947247706422,2.8814144027598103,0.07062074926520169,-0.05646456501297034,0.01699789481771158,152481,8862,-0.05646456501297034,overlapping,observed,paired
baseline_plus_historical_demand,10,2,software,uptrend,13535,0.44181751015884746,0.5581824898411526,2.964652738565782,0.07182062344495369,-0.054934829933240795,0.015283996619039184,152481,8862,-0.054934829933240795,overlapping,observed,paired
baseline_plus_historical_demand,10,3,other,acute_selloff,1182,0.39086294416243655,0.6091370558375635,2.401111111111111,0.07326469914579481,-0.060494556267848665,0.012782958122595656,168110,8195,-0.060494556267848665,overlapping,observed,paired
baseline_plus_historical_demand,10,3,other,correction,8637,0.3795299293736251,0.6204700706263749,2.6851689721589915,0.0645411068330066,-0.06269518197513027,0.004907578303572544,168110,8195,-0.06269518197513027,overlapping,observed,paired
baseline_plus_historical_demand,10,3,other,range_bound,4864,0.4231085526315789,0.576891447368421,2.6779882429784454,0.06022376646137591,-0.04869550860902618,0.007243907063982245,168110,8195,-0.04869550860902618,overlapping,observed,paired
baseline_plus_historical_demand,10,3,other,under_pressure,3185,0.4031397174254317,0.5968602825745682,2.843621399176955,0.051185499440076214,-0.0537907213450999,-0.001731798652711316,168110,8195,-0.0537907213450999,overlapping,observed,paired
baseline_plus_historical_demand,10,3,other,uptrend,7299,0.34662282504452663,0.6533771749554733,3.1372017353579174,0.04216329475282633,-0.052026157464581245,-0.007176734583346995,168110,8195,-0.052026157464581245,overlapping,observed,paired
baseline_plus_historical_demand,10,3,semiconductor,acute_selloff,576,0.34375,0.65625,2.181614349775785,0.08256137891446601,-0.07052593542754707,0.012970362597420826,88937,4863,-0.07052593542754707,overlapping,observed,paired
baseline_plus_historical_demand,10,3,semiconductor,correction,4344,0.31629834254143646,0.6837016574585635,2.255031342791158,0.08346314200022129,-0.07679672088615361,0.008469405366997652,88937,4863,-0.07679672088615361,overlapping,observed,paired
baseline_plus_historical_demand,10,3,semiconductor,range_bound,2441,0.35190495698484225,0.6480950430151577,1.9347695990424896,0.07788501668937665,-0.0687565459973831,-0.0007818556767235029,88937,4863,-0.0687565459973831,overlapping,observed,paired
baseline_plus_historical_demand,10,3,semiconductor,under_pressure,1693,0.3408151210868281,0.6591848789131719,2.0346766635426428,0.0650697774477404,-0.07201011624605198,-0.011897278132274765,88937,4863,-0.07201011624605198,overlapping,observed,paired
baseline_plus_historical_demand,10,3,semiconductor,uptrend,3767,0.329439872577648,0.670560127422352,2.7509174311926605,0.060006048249358845,-0.05943532870362927,0.0008868218881750502,88937,4863,-0.05943532870362927,overlapping,observed,paired
baseline_plus_historical_demand,10,3,software,acute_selloff,1046,0.375717017208413,0.624282982791587,1.8685162846803378,0.10379873592493977,-0.0888718572605223,0.008079438000451845,152481,8862,-0.0888718572605223,overlapping,observed,paired
baseline_plus_historical_demand,10,3,software,correction,8005,0.3098063710181137,0.6901936289818863,2.3847830034501545,0.07949280748065789,-0.08717222903518959,-0.004934339135858794,152481,8862,-0.08717222903518959,overlapping,observed,paired
baseline_plus_historical_demand,10,3,software,range_bound,4648,0.3855421686746988,0.6144578313253012,2.2006389776357826,0.08313369189717969,-0.06722477124333331,0.003476091434078702,152481,8862,-0.06722477124333331,overlapping,observed,paired
baseline_plus_historical_demand,10,3,software,under_pressure,3077,0.379265518362041,0.6207344816379591,2.3083969465648857,0.06426322303798386,-0.0682073225454947,-0.00726283880800769,152481,8862,-0.0682073225454947,overlapping,observed,paired
baseline_plus_historical_demand,10,3,software,uptrend,6988,0.3686319404693761,0.6313680595306239,2.88395532552438,0.05635359180634115,-0.05926176086206408,-0.005847230420590784,152481,8862,-0.05926176086206408,overlapping,observed,paired
baseline_plus_historical_demand,10,4,other,acute_selloff,113,0.8230088495575221,0.17699115044247787,2.5428571428571427,0.0868632251421045,-0.024135331865353948,0.06548247943108959,168110,8195,-0.024135331865353948,overlapping,observed,paired
baseline_plus_historical_demand,10,4,other,correction,1715,0.4956268221574344,0.5043731778425656,3.299756295694557,0.06631089697046247,-0.041979050930776085,0.028463417605010265,168110,8195,-0.041979050930776085,overlapping,observed,paired
baseline_plus_historical_demand,10,4,other,range_bound,2147,0.4312994876571961,0.5687005123428039,3.1268781302170283,0.04804016255795326,-0.04512804150314725,0.001978175200537249,168110,8195,-0.04512804150314725,overlapping,observed,paired
baseline_plus_historical_demand,10,4,other,under_pressure,7518,0.3544825751529662,0.6455174248470338,3.074237954768928,0.04813593738991707,-0.053977956245555035,-0.007470797702632065,168110,8195,-0.053977956245555035,overlapping,observed,paired
baseline_plus_historical_demand,10,4,other,uptrend,16392,0.4435090287945339,0.5564909712054661,3.1411500357471147,0.054590618380764296,-0.040643563592333114,0.012795170565662132,168110,8195,-0.040643563592333114,overlapping,observed,paired
baseline_plus_historical_demand,10,4,semiconductor,acute_selloff,46,0.7608695652173914,0.2391304347826087,1.6590909090909092,0.1639599018465015,-0.03536673635835554,0.14330470310595728,88937,4863,-0.03536673635835554,overlapping,observed,paired
baseline_plus_historical_demand,10,4,semiconductor,correction,754,0.47745358090185674,0.5225464190981433,2.6262295081967215,0.09524902590905074,-0.06304657503938396,0.03575305549223534,88937,4863,-0.06304657503938396,overlapping,observed,paired
baseline_plus_historical_demand,10,4,semiconductor,range_bound,952,0.3581932773109244,0.6418067226890757,2.5661016949152544,0.0742249122362881,-0.06948810288588599,0.005455470583431459,88937,4863,-0.06948810288588599,overlapping,observed,paired
baseline_plus_historical_demand,10,4,semiconductor,under_pressure,3935,0.3181702668360864,0.6818297331639136,2.5830748781568453,0.0582550743442052,-0.07799983926843236,-0.019598161973153068,88937,4863,-0.07799983926843236,overlapping,observed,paired
baseline_plus_historical_demand,10,4,semiconductor,uptrend,8128,0.39763779527559057,0.6023622047244095,2.538192527148905,0.07941210830017417,-0.05905486848653786,0.012381311510224185,88937,4863,-0.05905486848653786,overlapping,observed,paired
baseline_plus_historical_demand,10,4,software,acute_selloff,105,0.8,0.2,2.6,0.12400662898085928,-0.026210553782719928,0.10756297793384914,152481,8862,-0.026210553782719928,overlapping,observed,paired
